Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
4163,CA-2015-163587,2015-03-14,3/18/2015,Standard Class,EP-13915,Emily Phan,Consumer,Dover,New Hampshire,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4,0.0,7.5992,2015-03
4164,CA-2015-163587,2015-03-14,3/18/2015,Standard Class,EP-13915,Emily Phan,Consumer,Dover,New Hampshire,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0.0,315.8118,2015-03
4165,US-2017-106131,2017-01-14,1/16/2017,First Class,TP-21565,Tracy Poddar,Corporate,Aurora,Colorado,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,-14.7931,2017-01
4166,US-2017-106131,2017-01-14,1/16/2017,First Class,TP-21565,Tracy Poddar,Corporate,Aurora,Colorado,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.2,14.7546,2017-01
4167,CA-2015-160213,2015-03-08,3/13/2015,Standard Class,AR-10825,Anthony Rawles,Corporate,Long Beach,New York,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,9.3312,2015-03
4168,CA-2014-157924,2014-10-11,10/13/2014,First Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.2992,2014-10
4169,CA-2014-157924,2014-10-11,10/13/2014,First Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.0352,2014-10
4170,CA-2015-100216,2015-04-13,4/14/2015,First Class,HJ-14875,Heather Jas,Home Office,Mesa,Arizona,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,10.8864,2015-04
4171,CA-2015-100216,2015-04-13,4/14/2015,First Class,HJ-14875,Heather Jas,Home Office,Mesa,Arizona,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,17.8152,2015-04
4172,CA-2017-100601,2017-11-16,11/20/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.0,0.9772,2017-11
4173,CA-2016-152163,2016-07-01,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,Columbia,South Carolina,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0.0,6.532,2016-07
4174,CA-2016-152163,2016-07-01,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,Columbia,South Carolina,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0.0,6.2208,2016-07
4175,CA-2016-152163,2016-07-01,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,Columbia,South Carolina,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,28.0032,2016-07
4176,CA-2015-154340,2015-11-29,11/30/2015,First Class,EK-13795,Eileen Kiefer,Home Office,Santa Ana,California,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,2015-11
4177,CA-2014-128846,2014-04-07,4/12/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0.0,163.787,2014-04
4178,CA-2014-128846,2014-04-07,4/12/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0.0,60.2553,2014-04
4179,CA-2016-148593,2016-06-16,6/18/2016,Second Class,BD-11320,Bill Donatelli,Consumer,Los Angeles,California,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.0,21.7845,2016-06
4180,US-2017-119039,2017-03-06,3/10/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,5.4288,2017-03
4181,CA-2017-128426,2017-10-07,10/11/2017,Standard Class,JK-15730,Joe Kamberova,Consumer,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36,2017-10
4182,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0.0,115.1856,2017-10
4183,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.668,2017-10
4184,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,2017-10
4185,CA-2016-143749,2016-12-05,12/7/2016,First Class,AG-10300,Aleksandra Gannaway,Corporate,Franklin,Massachusetts,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0.0,20.485,2016-12
4186,CA-2016-111493,2016-10-21,10/22/2016,First Class,CM-12160,Charles McCrossin,Consumer,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,2016-10
4187,CA-2017-112536,2017-05-18,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547,2017-05
4188,CA-2017-112536,2017-05-18,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934,2017-05
4189,CA-2017-112536,2017-05-18,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,2017-05
4190,CA-2016-157714,2016-09-26,10/1/2016,Second Class,CS-12175,Charles Sheldon,Corporate,Iowa City,Iowa,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,4.4955,2016-09
4191,CA-2017-166709,2017-11-17,11/22/2017,Standard Class,HL-15040,Hunter Lopez,Consumer,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.0,5039.9856,2017-11
4192,CA-2015-129392,2015-07-08,7/8/2015,Same Day,DM-13015,Darrin Martin,Consumer,Houston,Texas,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,6.6,2015-07
4193,CA-2015-150875,2015-11-16,11/20/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,Boise,Idaho,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.0,160.1766,2015-11
4194,CA-2015-150875,2015-11-16,11/20/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,Boise,Idaho,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.8582,2015-11
4195,CA-2015-154200,2015-06-18,6/22/2015,Standard Class,BG-11740,Bruce Geld,Consumer,San Diego,California,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.0,15.0742,2015-06
4196,CA-2016-124233,2016-04-08,4/14/2016,Standard Class,CK-12595,Clytie Kelty,Consumer,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0.0,10.374,2016-04
4197,US-2015-134271,2015-04-18,4/23/2015,Second Class,RF-19735,Roland Fjeld,Consumer,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0.0,10.3071,2015-04
4198,US-2016-161683,2016-12-03,12/8/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688,2016-12
4199,US-2016-161683,2016-12-03,12/8/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536,2016-12
4200,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0.0,3.4357,2015-12
4201,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,249.995,2015-12
4202,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",41.28,6,0.0,18.9888,2015-12
4203,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0.0,84.9436,2015-12
4204,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0.0,18.715,2014-10
4205,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0.0,4.7752,2014-10
4206,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,2014-10
4207,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,2,0.0,15.6768,2014-10
4208,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,0.0,7.7748,2014-10
4209,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0.0,481.47,2014-10
4210,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.3,-60.6078,2014-10
4211,CA-2017-109715,2017-12-09,12/14/2017,Standard Class,AH-10585,Angele Hood,Consumer,Chicago,Illinois,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,2017-12
4212,CA-2014-166457,2014-05-05,5/9/2014,Second Class,PF-19120,Peter Fuller,Consumer,Richmond,Kentucky,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0.0,4.239,2014-05
4213,CA-2014-166457,2014-05-05,5/9/2014,Second Class,PF-19120,Peter Fuller,Consumer,Richmond,Kentucky,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,2,0.0,1.9024,2014-05
4214,CA-2014-166457,2014-05-05,5/9/2014,Second Class,PF-19120,Peter Fuller,Consumer,Richmond,Kentucky,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2,0.0,11.5432,2014-05
4215,CA-2016-164637,2016-03-04,3/8/2016,Standard Class,RD-19480,Rick Duston,Consumer,Mishawaka,Indiana,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0.0,64.2,2016-03
4216,CA-2014-103590,2014-11-30,12/4/2014,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Mount Vernon,New York,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,4,0.0,29.2716,2014-11
4217,CA-2015-111234,2015-02-18,2/22/2015,Standard Class,AB-10600,Ann Blume,Corporate,Los Angeles,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0.0,4.4352,2015-02
4218,CA-2017-149881,2017-04-01,4/3/2017,First Class,NC-18535,Nick Crebassa,Corporate,San Francisco,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176,2017-04
4219,CA-2017-149881,2017-04-01,4/3/2017,First Class,NC-18535,Nick Crebassa,Corporate,San Francisco,California,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988,2017-04
4220,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,2017-06
4221,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,6.6294,2017-06
4222,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.2,130.2075,2017-06
4223,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0.0,1.0296,2017-06
4224,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,0.0,41.8608,2017-06
4225,CA-2016-108644,2016-09-30,10/3/2016,First Class,SJ-20215,Sarah Jordon,Consumer,Quincy,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406,2016-09
4226,US-2014-102631,2014-12-13,12/17/2014,Standard Class,EB-13840,Ellis Ballard,Corporate,Chicago,Illinois,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,2014-12
4227,CA-2017-120327,2017-11-11,11/16/2017,Standard Class,WB-21850,William Brown,Consumer,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.5824,2017-11
4228,CA-2015-154970,2015-01-05,1/10/2015,Standard Class,SR-20740,Steven Roelle,Home Office,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,-6.9282,2015-01
4229,CA-2016-113803,2016-03-24,3/26/2016,First Class,VG-21805,Vivek Grady,Corporate,Richmond,Indiana,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.0,10.3408,2016-03
4230,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,Dallas,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,-348.6294,2017-07
4231,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.8,-17.6607,2017-07
4232,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376,2017-07
4233,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,11.2752,2017-07
4234,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,-10.4214,2017-07
4235,CA-2014-168823,2014-09-21,9/24/2014,First Class,MA-17560,Matt Abelman,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,2014-09
4236,CA-2014-168823,2014-09-21,9/24/2014,First Class,MA-17560,Matt Abelman,Home Office,Philadelphia,Pennsylvania,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,20.808,9,0.2,7.0227,2014-09
4237,CA-2016-162404,2016-07-23,7/27/2016,Standard Class,NF-18475,Neil Französisch,Home Office,Rockford,Illinois,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,0.8,-18.8364,2016-07
4238,CA-2017-104024,2017-08-29,9/3/2017,Second Class,MD-17860,Michael Dominguez,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9.408,7,0.2,0.7056,2017-08
4239,CA-2017-147144,2017-03-26,3/28/2017,First Class,MZ-17335,Maria Zettner,Home Office,Seattle,Washington,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0.0,5.949,2017-03
4240,CA-2017-158673,2017-12-29,1/4/2018,Standard Class,KB-16600,Ken Brennan,Corporate,Grand Rapids,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656,2017-12
4241,CA-2014-133704,2014-09-20,9/26/2014,Standard Class,MA-17995,Michelle Arnett,Home Office,Los Angeles,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0.0,11.8584,2014-09
4242,CA-2014-133704,2014-09-20,9/26/2014,Standard Class,MA-17995,Michelle Arnett,Home Office,Los Angeles,California,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754,2014-09
4243,CA-2016-159142,2016-04-04,4/5/2016,First Class,ME-17320,Maria Etezadi,Home Office,Springfield,Virginia,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,2016-04
4244,CA-2016-159142,2016-04-04,4/5/2016,First Class,ME-17320,Maria Etezadi,Home Office,Springfield,Virginia,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,0.0,13.0707,2016-04
4245,CA-2014-138436,2014-03-26,3/30/2014,Standard Class,JD-15895,Jonathan Doherty,Corporate,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0.0,8.619,2014-03
4246,CA-2017-117702,2017-11-28,12/4/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,1,0.0,0.738,2017-11
4247,CA-2017-117702,2017-11-28,12/4/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.0,272.792,2017-11
4248,CA-2017-117702,2017-11-28,12/4/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9,5,0.0,7.524,2017-11
4249,CA-2016-157336,2016-12-01,12/5/2016,Second Class,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,0.0,40.5168,2016-12
4250,CA-2016-157336,2016-12-01,12/5/2016,Second Class,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0.0,150.384,2016-12
4251,CA-2014-168130,2014-09-19,9/19/2014,Same Day,BS-11365,Bill Shonely,Corporate,New York City,New York,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,7,0.1,177.4206,2014-09
4252,CA-2015-155068,2015-10-23,10/23/2015,Same Day,RA-19285,Ralph Arnett,Consumer,Lakeland,Florida,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,55.944,7,0.2,-13.2867,2015-10
4253,CA-2015-155068,2015-10-23,10/23/2015,Same Day,RA-19285,Ralph Arnett,Consumer,Lakeland,Florida,South,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,10.688,2,0.2,2.2712,2015-10
4254,CA-2015-155068,2015-10-23,10/23/2015,Same Day,RA-19285,Ralph Arnett,Consumer,Lakeland,Florida,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",11.824,2,0.2,1.0346,2015-10
4255,CA-2017-163160,2017-10-13,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,Freeport,Illinois,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,63.312,3,0.2,20.5764,2017-10
4256,CA-2017-163160,2017-10-13,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,Freeport,Illinois,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,0.8,-145.176,2017-10
4257,CA-2017-163160,2017-10-13,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,Freeport,Illinois,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094,2017-10
4258,CA-2015-101924,2015-09-04,9/9/2015,Standard Class,KB-16585,Ken Black,Corporate,Medford,Oregon,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,-6.8334,2015-09
4259,CA-2016-124793,2016-03-14,3/16/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,Seattle,Washington,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,2016-03
4260,CA-2017-118367,2017-10-28,11/2/2017,Second Class,LO-17170,Lori Olson,Corporate,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98,2,0.0,23.99,2017-10
4261,CA-2017-164819,2017-10-15,10/19/2017,Second Class,RS-19420,Ricardo Sperren,Corporate,Fairfield,Connecticut,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0.0,6.003,2017-10
4262,CA-2017-158344,2017-08-07,8/11/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,Moorhead,Minnesota,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0.0,19.8276,2017-08
4263,CA-2017-123351,2017-09-21,9/25/2017,Standard Class,KT-16480,Kean Thornton,Consumer,Columbus,Georgia,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0.0,24.144,2017-09
4264,CA-2017-110429,2017-11-03,11/8/2017,Standard Class,DM-13015,Darrin Martin,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,2017-11
4265,US-2016-131611,2016-11-05,11/9/2016,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952,2016-11
4266,US-2016-131611,2016-11-05,11/9/2016,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,2016-11
4267,US-2016-131611,2016-11-05,11/9/2016,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,2016-11
4268,US-2016-131611,2016-11-05,11/9/2016,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408,2016-11
4269,US-2016-131611,2016-11-05,11/9/2016,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,0.2,45.1395,2016-11
4270,US-2017-124821,2017-06-25,6/29/2017,Second Class,AM-10705,Anne McFarland,Consumer,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0.0,148.138,2017-06
4271,CA-2015-166975,2015-11-26,11/30/2015,Standard Class,SH-20635,Stefanie Holloman,Corporate,Jackson,Tennessee,South,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,0.2,190.4298,2015-11
